Age,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad,TravelInsurance,mean_income_per_member,Employment Type_Government Sector,Employment Type_Private Sector/Self Employed,GraduateOrNot_No,GraduateOrNot_Yes
0.160515959171838,0.7589393330024748,-0.3213712361305426,0,0,0,1,0.7108196850356318,False,True,False,True
0.18511102251037825,0.7781512503836436,-0.10893598035898738,0,0,0,1,0.7122204099411477,False,True,False,True
0.18141878307302428,0.7886016032046679,-0.10893598035898738,0,1,1,1,0.7243602616711524,False,True,False,True
0.18141878307302428,0.7886016032046679,-0.02034124046656138,0,1,1,1,0.7114805872565297,False,True,False,True
0.17358298388669038,0.785109785124848,-0.2203602319903436,0,1,1,0,0.7322280536092578,False,True,False,True
0.17757977668169403,0.77107940367794,-0.3213712361305426,0,1,0,1,0.7243602616711524,True,False,False,True
0.160515959171838,0.77107940367794,-0.2203602319903436,0,1,0,0,0.7163473008035968,False,True,False,True
0.15575001858911988,0.7557963711367309,-0.5213902276543247,0,0,0,0,0.7178242883681387,True,False,False,True
0.16941614737301472,0.7896771488302591,-0.02034124046656138,0,1,1,1,0.7127648250924791,False,True,True,False
0.15074825969195946,0.7617889058618078,-0.15554146120834425,1,0,0,0,0.6989700043360189,False,True,False,True
0.16941614737301472,0.77107940367794,-0.10893598035898738,0,1,0,0,0.7039781335520915,False,True,True,False
0.18511102251037825,0.7907137045899029,-0.3213712361305426,0,1,1,1,0.7461694005745446,False,True,False,True
0.1650655838177986,0.7438285518895551,-0.2203602319903436,0,0,0,0,0.6853025693757235,False,True,False,True
0.17358298388669038,0.7385523556216358,-0.2203602319903436,0,0,0,0,0.6792598930420175,True,False,True,False
0.18511102251037825,0.7863214105277009,-0.2203602319903436,0,0,0,0,0.7335963234068257,True,False,False,True
0.160515959171838,0.7690123996610907,-0.10893598035898738,0,1,0,0,0.7015648097194207,False,True,False,True
0.160515959171838,0.77107940367794,-0.10893598035898738,1,1,0,0,0.7039781335520915,False,True,False,True
0.160515959171838,0.7690123996610907,-0.07309290552682068,0,1,0,0,0.6965286110120208,False,True,False,True
0.160515959171838,0.7667917999940287,-0.2203602319903436,1,0,0,0,0.7114805872565297,False,True,False,True
0.18511102251037825,0.7863214105277009,-0.15554146120834425,0,0,0,0,0.7271988998540521,False,True,False,True
0.1650655838177986,0.783845091728731,-0.3213712361305426,0,0,0,1,0.7385523556216358,False,True,False,True
0.17358298388669038,0.7483477552842636,-0.2203602319903436,0,0,0,0,0.6904698639774477,True,False,True,False
0.17358298388669038,0.7863214105277009,-0.3213712361305426,0,0,1,1,0.7413000187291744,True,False,False,True
0.17358298388669038,0.7483477552842636,-0.15554146120834425,1,0,0,0,0.6833990831952796,True,False,True,False
0.15074825969195946,0.7863214105277009,-0.2203602319903436,1,0,0,0,0.7335963234068257,False,True,False,True
0.14548853445563695,0.7825226325435513,-0.044268972934662386,0,0,0,0,0.7081195372380901,False,True,True,False
0.160515959171838,0.785109785124848,-0.2203602319903436,1,0,0,0,0.7322280536092578,False,True,False,True
0.18511102251037825,0.7765358304970167,-0.2203602319903436,0,1,0,1,0.7225313906912468,False,True,True,False
0.17757977668169403,0.7438285518895551,-0.10893598035898738,1,0,0,0,0.6720026727324802,True,False,False,True
0.14548853445563695,0.794519339926163,-0.2203602319903436,0,1,0,1,0.7428412614387044,False,True,True,False
0.17757977668169403,0.7748265189849565,-0.2203602319903436,0,0,0,0,0.7205952407056938,True,False,False,True
0.160515959171838,0.7385523556216358,-0.10893598035898738,0,0,0,0,0.6657707273154921,True,False,False,True
0.18511102251037825,0.7796822811266254,-0.15554146120834425,1,0,0,0,0.7195830093968327,False,True,False,True
0.160515959171838,0.7385523556216358,-0.044268972934662386,0,0,0,0,0.6554149448183181,True,False,False,True
0.15575001858911988,0.7796822811266254,-0.3213712361305426,0,0,0,0,0.7339295139887341,True,False,False,True
0.160515959171838,0.7385523556216358,-0.2203602319903436,1,0,0,0,0.6792598930420175,True,False,False,True
0.160515959171838,0.7825226325435513,-0.15554146120834425,0,0,0,0,0.7228433360466684,False,True,False,True
0.18141878307302428,0.7667917999940287,-0.07309290552682068,0,1,0,1,0.6939034487512697,True,False,False,True
0.18511102251037825,0.7863214105277009,-0.2203602319903436,0,0,0,0,0.7335963234068257,False,True,False,True
0.15074825969195946,0.7886016032046679,-0.15554146120834425,0,0,1,1,0.729810628986521,False,True,False,True
0.160515959171838,0.7667917999940287,-0.2203602319903436,0,0,0,0,0.7114805872565297,False,True,False,True
0.1650655838177986,0.7438285518895551,-0.07309290552682068,0,0,0,0,0.666609515070458,False,True,False,True
0.1650655838177986,0.7811370654024867,-0.10893598035898738,0,0,0,0,0.7156937688698403,False,True,False,True
0.1650655838177986,0.7617889058618078,-0.3213712361305426,0,0,0,0,0.7140019247230317,True,False,False,True
0.160515959171838,0.7863214105277009,-0.10893598035898738,1,0,0,1,0.7217154483348098,False,True,False,True
0.18141878307302428,0.7907137045899029,-0.3213712361305426,1,1,1,1,0.7461694005745446,False,True,False,True
0.1650655838177986,0.7557963711367309,-0.3213712361305426,1,0,0,0,0.7073069660982171,False,True,False,True
0.15074825969195946,0.7886016032046679,-0.15554146120834425,0,0,1,1,0.729810628986521,False,True,False,True
0.160515959171838,0.7825226325435513,-0.3213712361305426,0,0,0,0,0.7370842821815788,False,True,False,True
0.160515959171838,0.7690123996610907,-0.3213712361305426,0,0,0,0,0.7220578761010821,False,True,False,True
0.18511102251037825,0.7863214105277009,-0.3213712361305426,0,0,0,0,0.7413000187291744,False,True,False,True
0.18511102251037825,0.7730121352325968,-0.3213712361305426,1,0,1,0,0.7265119586530223,False,True,False,True
0.15074825969195946,0.7863214105277009,-0.2203602319903436,0,0,0,1,0.7335963234068257,False,True,False,True
0.14548853445563695,0.794519339926163,-0.3213712361305426,0,1,0,1,0.7503841001945827,False,True,False,True
0.17358298388669038,0.7483477552842636,-0.15554146120834425,0,0,0,0,0.6833990831952796,True,False,False,True
0.160515959171838,0.77107940367794,-0.15554146120834425,0,0,0,0,0.7096886782132585,False,True,False,True
0.16941614737301472,0.77107940367794,-0.2203602319903436,0,0,0,0,0.7163473008035968,False,True,True,False
0.1650655838177986,0.7748265189849565,-0.2203602319903436,0,1,0,0,0.7205952407056938,False,True,False,True
0.1650655838177986,0.7557963711367309,-0.15554146120834425,0,0,0,0,0.6920373691779638,False,True,False,True
0.1650655838177986,0.7748265189849565,-0.2203602319903436,0,0,0,0,0.7205952407056938,False,True,False,True
0.160515959171838,0.7825226325435513,-0.15554146120834425,0,0,0,1,0.7228433360466684,False,True,False,True
0.17358298388669038,0.7483477552842636,-0.15554146120834425,0,0,0,0,0.6833990831952796,True,False,False,True
0.17358298388669038,0.7907137045899029,-0.2203602319903436,1,1,1,1,0.7385523556216358,True,False,False,True
0.17358298388669038,0.7557963711367309,-0.2203602319903436,0,0,0,0,0.6989700043360189,False,True,False,True
0.160515959171838,0.77107940367794,-0.3213712361305426,1,0,0,0,0.7243602616711524,False,True,False,True
0.15074825969195946,0.7886016032046679,-0.10893598035898738,0,0,1,1,0.7243602616711524,False,True,False,True
0.17757977668169403,0.77107940367794,-0.10893598035898738,1,0,0,0,0.7039781335520915,True,False,False,True
0.15575001858911988,0.7730121352325968,-0.3213712361305426,0,0,0,0,0.7265119586530223,True,False,False,True
0.17757977668169403,0.7438285518895551,-0.2203602319903436,1,0,0,0,0.6853025693757235,True,False,False,True
0.1650655838177986,0.7557963711367309,-0.3213712361305426,1,0,0,1,0.7073069660982171,False,True,False,True
0.17757977668169403,0.77107940367794,-0.15554146120834425,0,1,0,0,0.7096886782132585,True,False,False,True
0.15575001858911988,0.7690123996610907,-0.15554146120834425,0,0,0,0,0.7073069660982171,True,False,False,True
0.17358298388669038,0.7874841205003903,-0.044268972934662386,0,0,1,1,0.7140019247230317,False,True,False,True
0.1650655838177986,0.7796822811266254,-0.10893598035898738,0,0,0,0,0.7140019247230317,False,True,False,True
0.160515959171838,0.77107940367794,-0.2203602319903436,0,0,0,0,0.7163473008035968,False,True,False,True
0.160515959171838,0.7690123996610907,-0.2203602319903436,0,0,0,0,0.7140019247230317,False,True,False,True
0.160515959171838,0.7811370654024867,-0.2203602319903436,0,0,0,0,0.7277382454762098,False,True,False,True
0.14548853445563695,0.7953959817812248,-0.2203602319903436,0,0,1,1,0.7438285518895551,False,True,False,True
0.160515959171838,0.7617889058618078,-0.15554146120834425,0,1,0,0,0.6989700043360189,False,True,False,True
0.160515959171838,0.77107940367794,-0.10893598035898738,0,0,1,1,0.7039781335520915,False,True,False,True
0.1650655838177986,0.7557963711367309,-0.10893598035898738,0,0,0,1,0.6860883163053685,False,True,False,True
0.1650655838177986,0.7617889058618078,-0.2203602319903436,1,1,0,0,0.7057937105159202,False,True,False,True
0.160515959171838,0.7825226325435513,-0.2203602319903436,0,0,0,0,0.7293047652015774,False,True,False,True
0.18866643501183092,0.77107940367794,-0.07309290552682068,1,0,0,1,0.6989700043360189,False,True,True,False
0.160515959171838,0.7589393330024748,-0.2203602319903436,1,0,0,0,0.7025505269075542,False,True,False,True
0.14548853445563695,0.7886016032046679,-0.3213712361305426,0,0,1,0,0.7438285518895551,False,True,False,True
0.17757977668169403,0.7438285518895551,-0.02034124046656138,1,0,0,0,0.6574448260182338,True,False,False,True
0.15074825969195946,0.7863214105277009,-0.2203602319903436,0,0,0,0,0.7335963234068257,False,True,False,True
0.17358298388669038,0.785109785124848,-0.2203602319903436,0,0,0,0,0.7322280536092578,False,True,False,True
0.160515959171838,0.7825226325435513,-0.10893598035898738,0,0,0,0,0.7173042600298016,False,True,False,True
0.16941614737301472,0.7690123996610907,-0.3213712361305426,1,0,0,1,0.7220578761010821,False,True,True,False
0.17358298388669038,0.7483477552842636,-0.2203602319903436,1,0,0,0,0.6904698639774477,True,False,True,False
0.14548853445563695,0.7886016032046679,-0.2203602319903436,0,0,1,1,0.7361699750793219,False,True,False,True
0.160515959171838,0.77107940367794,-0.15554146120834425,1,0,0,0,0.7096886782132585,False,True,False,True
0.160515959171838,0.7643938497046534,-0.5213902276543247,1,0,0,1,0.7271988998540521,False,True,False,True
0.1650655838177986,0.783845091728731,-0.07309290552682068,0,0,0,1,0.7140019247230317,False,True,False,True
0.160515959171838,0.783845091728731,-0.15554146120834425,0,1,0,0,0.7243602616711524,False,True,False,True
0.14548853445563695,0.7617889058618078,-0.15554146120834425,0,1,0,0,0.6989700043360189,False,True,True,False
0.160515959171838,0.7667917999940287,-0.2203602319903436,0,1,0,0,0.7114805872565297,False,True,False,True
0.18511102251037825,0.7863214105277009,-0.10893598035898738,0,0,0,1,0.7217154483348098,False,True,False,True
0.160515959171838,0.7748265189849565,-0.2203602319903436,0,1,0,0,0.7205952407056938,False,True,False,True
0.160515959171838,0.7617889058618078,-0.3213712361305426,1,0,0,0,0.7140019247230317,False,True,False,True
0.17358298388669038,0.785109785124848,-0.10893598035898738,0,1,0,1,0.7203091689496168,False,True,False,True
0.15575001858911988,0.7748265189849565,-0.07309290552682068,1,0,0,0,0.7033904824813026,True,False,False,True
0.17358298388669038,0.783845091728731,-0.15554146120834425,1,0,0,1,0.7243602616711524,True,False,False,True
0.18511102251037825,0.7886016032046679,-0.3213712361305426,1,0,1,1,0.7438285518895551,False,True,True,False
0.18511102251037825,0.7557963711367309,-0.07309290552682068,0,0,0,1,0.6808683094440755,False,True,False,True
0.17757977668169403,0.7438285518895551,-0.15554146120834425,0,0,0,0,0.6781464559213497,True,False,False,True
0.160515959171838,0.7385523556216358,-0.10893598035898738,0,0,0,0,0.6657707273154921,True,False,False,True
0.18141878307302428,0.7781512503836436,-0.2203602319903436,0,0,0,0,0.7243602616711524,True,False,False,True
0.160515959171838,0.77107940367794,-0.07309290552682068,0,0,0,0,0.6989700043360189,False,True,False,True
0.17358298388669038,0.7483477552842636,-0.3213712361305426,0,0,0,0,0.6989700043360189,True,False,False,True
0.15575001858911988,0.7730121352325968,-0.07309290552682068,1,0,0,0,0.7012509067789243,True,False,False,True
0.14548853445563695,0.7617889058618078,-0.10893598035898738,0,0,0,0,0.693115800004037,False,True,True,False
0.17358298388669038,0.7874841205003903,-0.10893598035898738,1,0,1,1,0.7230643621818255,False,True,False,True
0.160515959171838,0.7748265189849565,-0.07309290552682068,0,0,0,0,0.7033904824813026,False,True,False,True
0.15575001858911988,0.7617889058618078,-0.044268972934662386,0,0,0,0,0.6833990831952796,False,True,True,False
0.15074825969195946,0.7522953116276764,-0.15554146120834425,1,0,0,1,0.6879800777136901,False,True,False,True
0.18511102251037825,0.7667917999940287,-0.10893598035898738,0,1,0,1,0.6989700043360189,False,True,False,True
0.16941614737301472,0.77107940367794,-0.3213712361305426,0,0,0,0,0.7243602616711524,False,True,True,False
0.18511102251037825,0.7796822811266254,-0.10893598035898738,0,0,0,1,0.7140019247230317,False,True,False,True
0.160515959171838,0.785109785124848,-0.15554146120834425,0,0,0,0,0.7258102929269088,False,True,False,True
0.17757977668169403,0.7438285518895551,-0.10893598035898738,0,0,0,0,0.6720026727324802,True,False,False,True
0.15074825969195946,0.785109785124848,-0.2203602319903436,0,0,0,0,0.7322280536092578,False,True,False,True
0.160515959171838,0.7690123996610907,-0.10893598035898738,0,1,0,0,0.7015648097194207,False,True,False,True
0.15074825969195946,0.7863214105277009,-0.3213712361305426,0,0,0,0,0.7413000187291744,False,True,False,True
0.18866643501183092,0.77107940367794,-0.3213712361305426,0,1,0,1,0.7243602616711524,False,True,True,False
0.14548853445563695,0.794519339926163,-0.3213712361305426,1,1,0,0,0.7503841001945827,False,True,True,False
0.14548853445563695,0.7690123996610907,-0.3213712361305426,0,0,0,0,0.7220578761010821,True,False,False,True
0.160515959171838,0.7385523556216358,-0.2203602319903436,0,0,0,1,0.6792598930420175,True,False,False,True
0.160515959171838,0.7557963711367309,-0.02034124046656138,0,0,0,1,0.6720026727324802,False,True,False,True
0.160515959171838,0.7643938497046534,-0.02034124046656138,0,0,0,0,0.6824080434619834,False,True,False,True
0.15074825969195946,0.7557963711367309,-0.2203602319903436,0,0,0,0,0.6989700043360189,True,False,False,True
0.15074825969195946,0.7886016032046679,-0.07309290552682068,1,0,1,1,0.7195830093968327,False,True,False,True
0.15575001858911988,0.7748265189849565,-0.15554146120834425,0,0,0,0,0.7140019247230317,True,False,False,True
0.16941614737301472,0.7643938497046534,-0.3213712361305426,0,0,1,0,0.7169088521860258,False,True,True,False
0.160515959171838,0.77107940367794,-0.2203602319903436,1,0,1,0,0.7163473008035968,False,True,False,True
0.18511102251037825,0.7863214105277009,-0.15554146120834425,1,0,0,0,0.7271988998540521,False,True,True,False
0.18141878307302428,0.7811370654024867,-0.15554146120834425,0,0,0,0,0.7212532923781712,True,False,False,True
0.14548853445563695,0.7886016032046679,-0.15554146120834425,0,1,1,1,0.729810628986521,False,True,False,True
0.18511102251037825,0.7781512503836436,-0.07309290552682068,0,0,0,1,0.7073069660982171,False,True,False,True
0.1650655838177986,0.7825226325435513,-0.15554146120834425,1,1,0,0,0.7228433360466684,False,True,False,True
0.14548853445563695,0.7874841205003903,-0.2203602319903436,0,0,1,1,0.7349088905253626,False,True,True,False
0.16941614737301472,0.7896771488302591,-0.15554146120834425,0,1,1,1,0.7310418667630822,False,True,True,False
0.15575001858911988,0.7796822811266254,-0.2203602319903436,0,0,0,1,0.7260927650914953,True,False,False,True
0.17358298388669038,0.7886016032046679,-0.5213902276543247,0,0,1,1,0.7535069764707955,False,True,False,True
0.160515959171838,0.7617889058618078,-0.07309290552682068,0,0,0,1,0.6879800777136901,False,True,False,True
0.160515959171838,0.7811370654024867,-0.2203602319903436,1,0,0,0,0.7277382454762098,False,True,False,True
0.17757977668169403,0.7748265189849565,-0.2203602319903436,0,1,0,0,0.7205952407056938,True,False,False,True
0.1650655838177986,0.7825226325435513,-0.2203602319903436,1,0,1,0,0.7293047652015774,False,True,False,True
0.14548853445563695,0.7825226325435513,-0.15554146120834425,1,0,0,1,0.7228433360466684,False,True,True,False
0.17358298388669038,0.7438285518895551,-0.3213712361305426,0,0,0,0,0.6939034487512697,True,False,True,False
0.1650655838177986,0.7874841205003903,-0.2203602319903436,0,0,1,1,0.7349088905253626,False,True,False,True
0.14548853445563695,0.794519339926163,-0.3213712361305426,1,1,0,0,0.7503841001945827,False,True,True,False
0.160515959171838,0.783845091728731,-0.15554146120834425,1,1,0,0,0.7243602616711524,False,True,False,True
0.15575001858911988,0.7522953116276764,-0.15554146120834425,0,0,0,0,0.6879800777136901,False,True,True,False
0.160515959171838,0.7690123996610907,-0.15554146120834425,1,0,0,0,0.7073069660982171,False,True,False,True
0.15074825969195946,0.7886016032046679,-0.15554146120834425,0,1,1,1,0.729810628986521,False,True,False,True
0.15575001858911988,0.7730121352325968,-0.15554146120834425,1,0,1,0,0.7119141177118045,True,False,False,True
0.18141878307302428,0.7811370654024867,-0.15554146120834425,0,0,0,0,0.7212532923781712,True,False,False,True
0.18511102251037825,0.7796822811266254,-0.044268972934662386,0,0,0,1,0.7047463435858865,False,True,False,True
0.160515959171838,0.77107940367794,-0.10893598035898738,0,0,0,0,0.7039781335520915,False,True,False,True
0.15074825969195946,0.7907137045899029,-0.07309290552682068,0,1,1,0,0.7220578761010821,False,True,False,True
0.17358298388669038,0.785109785124848,-0.02034124046656138,1,0,0,0,0.7073069660982171,False,True,False,True
0.18866643501183092,0.77107940367794,-0.5213902276543247,0,0,0,0,0.734477286764181,False,True,True,False
0.160515959171838,0.783845091728731,-0.10893598035898738,1,0,0,0,0.7188406223225717,False,True,False,True
0.160515959171838,0.783845091728731,-0.3213712361305426,0,0,0,0,0.7385523556216358,False,True,False,True
0.16941614737301472,0.7643938497046534,-0.3213712361305426,0,0,0,0,0.7169088521860258,False,True,True,False
0.17358298388669038,0.7811370654024867,-0.15554146120834425,0,1,0,0,0.7212532923781712,False,True,False,True
0.17358298388669038,0.785109785124848,-0.5213902276543247,0,0,0,0,0.7497199912213919,False,True,False,True
0.18511102251037825,0.7863214105277009,-0.02034124046656138,1,0,0,1,0.7087559129909011,True,False,False,True
0.18511102251037825,0.7863214105277009,-0.10893598035898738,1,0,0,0,0.7217154483348098,False,True,False,True
0.18511102251037825,0.7781512503836436,-0.15554146120834425,0,0,0,0,0.7178242883681387,False,True,False,True
0.18511102251037825,0.7781512503836436,-0.5213902276543247,0,0,0,0,0.7421655083995368,False,True,False,True
0.1650655838177986,0.7748265189849565,-0.07309290552682068,0,1,0,0,0.7033904824813026,False,True,False,True
0.17358298388669038,0.783845091728731,-0.15554146120834425,1,0,0,0,0.7243602616711524,True,False,False,True
0.160515959171838,0.785109785124848,-0.10893598035898738,0,0,0,0,0.7203091689496168,False,True,False,True
0.17358298388669038,0.783845091728731,-0.10893598035898738,1,0,0,0,0.7188406223225717,True,False,False,True
0.18511102251037825,0.7863214105277009,-0.2203602319903436,0,0,0,0,0.7335963234068257,False,True,False,True
0.16941614737301472,0.7589393330024748,-0.2203602319903436,0,0,0,0,0.7025505269075542,False,True,True,False
0.15074825969195946,0.7907137045899029,-0.15554146120834425,0,1,1,1,0.7322280536092578,False,True,False,True
0.16941614737301472,0.7557963711367309,-0.044268972934662386,0,0,0,0,0.6762112745375726,False,True,True,False
0.1650655838177986,0.7617889058618078,-0.3213712361305426,1,0,0,0,0.7140019247230317,False,True,False,True
0.15074825969195946,0.785109785124848,-0.15554146120834425,0,0,0,0,0.7258102929269088,False,True,False,True
0.15575001858911988,0.7438285518895551,-0.07309290552682068,0,0,0,0,0.666609515070458,False,True,True,False
0.18866643501183092,0.77107940367794,-0.10893598035898738,0,0,0,1,0.7039781335520915,False,True,True,False
0.18141878307302428,0.7483477552842636,-0.2203602319903436,0,0,0,0,0.6904698639774477,True,False,False,True
0.15074825969195946,0.7690123996610907,-0.10893598035898738,0,0,0,0,0.7015648097194207,False,True,False,True
0.15575001858911988,0.7557963711367309,-0.2203602319903436,0,0,0,0,0.6989700043360189,True,False,False,True
0.160515959171838,0.7825226325435513,-0.3213712361305426,0,0,0,0,0.7370842821815788,False,True,False,True
0.17358298388669038,0.7438285518895551,-0.10893598035898738,1,0,0,0,0.6720026727324802,True,False,True,False
0.15575001858911988,0.7796822811266254,-0.3213712361305426,0,1,0,1,0.7339295139887341,True,False,False,True
0.18511102251037825,0.7863214105277009,-0.10893598035898738,0,0,0,1,0.7217154483348098,True,False,False,True
0.160515959171838,0.7825226325435513,-0.15554146120834425,0,0,0,0,0.7228433360466684,False,True,False,True
0.18511102251037825,0.7781512503836436,-0.10893598035898738,1,0,0,1,0.7122204099411477,False,True,False,True
0.160515959171838,0.7385523556216358,-0.15554146120834425,0,0,0,0,0.6720026727324802,True,False,False,True
0.1650655838177986,0.7874841205003903,-0.15554146120834425,1,0,1,1,0.7285309151590635,False,True,False,True
0.160515959171838,0.7886016032046679,-0.5213902276543247,0,0,1,1,0.7535069764707955,False,True,False,True
0.160515959171838,0.783845091728731,-0.15554146120834425,0,0,0,0,0.7243602616711524,True,False,False,True
0.18511102251037825,0.7907137045899029,-0.15554146120834425,0,1,1,1,0.7322280536092578,False,True,False,True
0.18511102251037825,0.7863214105277009,-0.07309290552682068,1,0,1,1,0.7169088521860258,True,False,False,True
0.18141878307302428,0.7589393330024748,-0.15554146120834425,0,0,0,1,0.6956752655554165,False,True,False,True
0.1650655838177986,0.7748265189849565,-0.07309290552682068,0,1,0,0,0.7033904824813026,False,True,False,True
0.18141878307302428,0.7483477552842636,-0.3213712361305426,1,0,0,1,0.6989700043360189,True,False,False,True
0.15074825969195946,0.7886016032046679,-0.3213712361305426,1,0,1,1,0.7438285518895551,False,True,False,True
0.160515959171838,0.7811370654024867,-0.2203602319903436,1,0,0,1,0.7277382454762098,False,True,False,True
